robot_id,concentration,timestep,effective_msg

48161,0.0577,3441

48161,0.0577,3441

48161,0.0577,3448

48161,0.0577,3448

48161,0.0577,3449

48161,0.0577,3449

48161,0.0577,3462

48161,0.0577,3462

48161,0.0577,3466

48161,0.0577,3467

48161,0.0577,3472

48161,0.0577,3474

48161,0.0577,3474

48161,0.0577,3477

48161,0.0577,3477

48161,0.0576,3502

48161,0.0576,3503

48161,0.0576,3503

48161,0.0576,3504

48161,0.0576,3515

48161,0.0576,3515

48161,0.0576,3517

48161,0.0576,3517

48161,0.0576,3522

48161,0.0576,3522

48161,0.0576,3523

48161,0.0576,3523

48161,0.0576,3543

48161,0.0576,3544

48161,0.0576,3546

48161,0.0576,3546

48161,0.0576,3552

48161,0.0576,3553

48161,0.0576,3555

48161,0.0576,3555

48161,0.0576,3557

48161,0.0576,3558

48161,0.0576,3558

48161,0.0576,3559

48161,0.0576,3559

48161,0.0576,3559

48161,0.0576,3560

48161,0.0576,3564

48161,0.0562,3651

48161,0.0551,3663

48161,0.0551,3664

48161,0.0551,3674

48161,0.0551,3679

48161,0.0551,3680

37677,0.0571,3693

37677,0.0569,3697

37677,0.0569,3701

37677,0.0569,3704

37677,0.0569,3704

37677,0.0569,3718

37677,0.0569,3718

37677,0.0569,3724

37677,0.0569,3724

37677,0.0569,3727

37677,0.0569,3727

37677,0.0569,3739

37677,0.0569,3739

37677,0.0569,3741

37677,0.0569,3741

37677,0.0569,3748

37677,0.0569,3748

37677,0.0569,3754

37677,0.0569,3754

37677,0.0569,3755

37677,0.0569,3755

48161,0.0549,3827

48161,0.0549,3831

48161,0.0549,3846

48161,0.0549,3851

48161,0.0549,3854

48161,0.0549,3864

48161,0.0549,3871

48161,0.0549,3873

48161,0.0549,3874

48161,0.0549,3875

48161,0.0549,3882

20012,0.0543,3994

48161,0.0543,3995

48161,0.0543,3995

20012,0.0543,3996

20012,0.0543,3998

48161,0.0543,3999

27937,0.0499,4000

48161,0.0543,4001

27937,0.0499,4002

20012,0.0543,4005

48161,0.0543,4009

48161,0.0543,4016

27937,0.0499,4018

27937,0.0499,4019

48161,0.0543,4020

48161,0.0543,4021

48161,0.0543,4022

48161,0.0543,4026

48161,0.0543,4027

48161,0.0543,4029

27937,0.0504,4034

48161,0.0543,4036

48161,0.0543,4037

27937,0.0504,4041

27937,0.0504,4044

48161,0.0543,4047

27937,0.0504,4048

27937,0.0504,4050

27937,0.0504,4052

27937,0.0504,4058

48161,0.0543,4064

48161,0.0543,4064

48161,0.0543,4065

48161,0.0543,4065

48161,0.0543,4067

48161,0.0543,4067

27937,0.0504,4076

48161,0.0543,4077

48161,0.0543,4077

37677,0.0540,4079

37677,0.0540,4083

27937,0.0504,4084

37677,0.0540,4085

48161,0.0543,4085

48161,0.0543,4086

27937,0.0504,4086

37677,0.0540,4087

48161,0.0543,4090

48161,0.0543,4090

48161,0.0543,4097

48161,0.0543,4097

36140,0.0528,4099

48161,0.0543,4100

48161,0.0543,4100

36140,0.0528,4101

37677,0.0541,4101

36140,0.0528,4103

48161,0.0543,4103

48161,0.0543,4104

37677,0.0541,4105

37677,0.0541,4105

48161,0.0543,4105

48161,0.0543,4106

37677,0.0541,4106

36140,0.0528,4107

48161,0.0543,4108

48161,0.0543,4110

36140,0.0528,4114

36140,0.0528,4123

36140,0.0528,4125

48161,0.0543,4131

48161,0.0543,4137

36140,0.0528,4142

36140,0.0528,4151

36140,0.0528,4164

17965,0.0549,4168

36140,0.0528,4178

17965,0.0545,4179

17965,0.0545,4189

17965,0.0545,4192

36140,0.0528,4199

36140,0.0528,4205

36140,0.0528,4206

36140,0.0528,4207

36140,0.0528,4221

36140,0.0528,4223

36140,0.0528,4224

36140,0.0528,4228

36140,0.0528,4229

36140,0.0528,4233

36140,0.0528,4234

36140,0.0528,4240

36140,0.0528,4249

36140,0.0528,4254

36140,0.0528,4260

36140,0.0528,4264

36140,0.0528,4268

36140,0.0528,4280

36140,0.0528,4286

36140,0.0528,4298

36140,0.0528,4302

17965,0.0538,4304

36140,0.0528,4305

36140,0.0528,4306

17965,0.0538,4310

17965,0.0538,4316

17965,0.0538,4318

17965,0.0538,4318

17965,0.0538,4320

17965,0.0538,4320

36140,0.0528,4321

17965,0.0538,4321

17965,0.0538,4321

36140,0.0528,4322

36140,0.0528,4323

17965,0.0538,4324

17965,0.0538,4324

17965,0.0538,4325

